"","full_text","doc_id"
"3659","Starbucks employee suspended after labeling black woman’s cup ‘Monkey’ instead of her name Monique https://t.co/iyWlo96OqA",3659
"3660","@mccormick_ted So many great pull quotes here it's hard to pick just one.

Giving a monkey a (1/2)

im into zoology",3660
"3661","These ducking NFT MONKEY ACCOUNTS KEEP MESSAGING ME!!! The fuck bruh",3661
"3662","RT @SizweLo: The reason she's receiving a beating is because she called the lady in the pink pants a slave and a monkey woman. https://t.co…",3662
"3663","RT @Ranting_Trans: Honestly, after the 10th monkey, the monkey supplier really should have stopped supplying the monkey-killing man with mo…",3663
"3664","@elonmusk @ashleevance What is the monkey death count",3664
"3665","I'm legit glad that Affe isn't going to be the only monkey JPEG watch our there. @timex just overtook us and released their take on a tailored BAYC watch. 

Not as bespoke and luxury as the one we're working on, but big kudos nevertheless! https://t.co/fa4I8NKhFh",3665
"3666","《4/18現在　J-POP最新ランキング》♪メジャーからインディーズまで、総合系携帯着うたフルサイト♪ 
第6位　FUNKY MONKEY BABYS「悲しみなんて笑い飛ばせ」  https://t.co/bh8qkDNiJA",3666
"3667","@DykescoSpider Spider or Monkey?",3667
"3668","RT @TnoQina: Break time for me~ https://t.co/7R7Bv1LExN",3668
"3669","this is why I think saiyans should have kept their tails because the more monkey like they are the better",3669
"3670","@janasena_123 @SanjuRockysrk @JuLaYiAADHF @rebelismm Flop ayithe poyevalu Ela Defend cheskoru ra Pawala pukaaa pilla Puk fans Antha mandhi una oka Seat kuda gelavaleka poyadu ante adhi Mee Fans Valle Mee Pilla puk chestala Valle",3670
"3671","RT @MichaelRobison: When you wrestle a Spider Monkey! 😂 https://t.co/7cEBWNpARO",3671
"3672","@CoachRizwani Monkey brain will play tricks on you.",3672
"3673","RT @profpaVarghese: Xianity &amp; Islam ridicule Hinduism as they worship elephant,monkey,snake,ox,cow or hybrids. It’s ignorance that let them…",3673
"3674","@RPoisonIvy @CsokisLinzer mindent is! :)",3674
"3675","I call mine monkey,bro is handsome asf and the reason I did it neke batla a ska ba ""too sure"" ka ena 🤣🤣🤣. He embraces it so much now.😍😍 https://t.co/udp9BZaHfW https://t.co/rQ1xKoUzVA",3675
"3676","@AshArnell @AlexEveritt91 😂😂 ash his name is johnny not monkey 😂",3676
"3677","RT @OCMMiami: It's official @OnChainMonkey's in Miami are cheeky buggers. We like to frolic in the sand, swim in the ocean, drink banana sm…",3677
"3678","RT @Ranting_Trans: Honestly, after the 10th monkey, the monkey supplier really should have stopped supplying the monkey-killing man with mo…",3678
"3679","RT @omgeze: U.K. racism is soo much worse than US because this country is in denial that it even exist. You will go to HR and say someone c…",3679
"3680","@hinaparvezbutt Dog+monkey+donkey=NS",3680
"3681","1er du classement 💪💪🇲🇦 https://t.co/6GVypImJ4y",3681
"3682","@red_monkey_ken @mewmew_komachi @JQHXKiKbLesHjX3 ほんといい最終日前日でしたね😊
明日は最終日、最高の最終日で
miyu姐さんにカチューシャプレゼント出来たらいいなぁ🤩
蒼さんの久しぶりも嬉しかったです！",3682
"3683","@District_Monkey @mattnightingale And it also isn't like heterosexual relationships cannot be sinful also- in fact there are quite a lot of sinful heterosexual configurations. The difference is that most of them do not involve claiming they're the same thing as normal marriages, nor claiming that they're of God.",3683
"3684","you don't understand. If there's a monkey character I will always cheer for them. No matter what. I love monkeys",3684
"3685","RT @cb_doge: A Neuralink-trained monkey doing Telepathic Typing, using just his mind 🤯 @elonmusk https://t.co/PUkFA9qpUi",3685
"3686","RT @Shi_147: 📣👑 ขอเชิญชวนประชาชนเฝ้าฯ รับเสด็จ ในหลวง​-พระราชินี​ เนื่องในโอกาสเสด็จฯไป​ทรงเปิดฉายรอบปฐมทัศน์ โขนภาพยนตร์เรื่อง ""หนุมาน WHI…",3686
"3687","RT @dailyrebranded: but namiiii
#lunami #ONEPIECE https://t.co/NcyG2vSyN8",3687
"3688","RT @debaoki: In the front corner, Yusuke Murata (One-Punch Man), Stan Sakai (Usagi Yojimbo), Katsuya Terada (Monkey King) + Blacksad on tai…",3688
"3689","@HenryKeculahJr @BadAsparagus333 @NBCNews No fr bc how to you get monkey from Monique smh",3689
"3690","RT @cb_doge: A Neuralink-trained monkey doing Telepathic Typing, using just his mind 🤯 @elonmusk https://t.co/PUkFA9qpUi",3690
"3691","RT @itsamarrr: Rossweisse and Akeno 🤍🖤
(Sauce: High School DxD) https://t.co/eqAvSiU4Jf",3691
"3692","I think I want a monkey",3692
"3693","RT @KingDiopIsBack: [THREAD] De PeNoFace à Monkey D. Pessi, la fin d'une ère, la fin d'un règne. Le Pessi le plus Goatesque de son temps si…",3693
"3694","@JaxBladeFitness Monkey!!",3694
"3695","@transformers where did you get all these monkey minority actors?",3695
"3696","There is no such thing as a Writer’s Block. 

Just write. Even you are not feeling imaginative or motivated. 

Ultimately you will control your monkey mind and concentrate on the problem on which you want to write. 

Success comes only to the persistent. 

Keep at it!",3696
"3697","RT @SizweLo: The reason she's receiving a beating is because she called the lady in the pink pants a slave and a monkey woman. https://t.co…",3697
"3698","RT @Calibremag: Calkins points out that 1% of all containers are scanned. 

The mind boggles. 

I need a minute.",3698
"3699","RT @trumpcrazyaf: @MollyJongFast @elonmusk I wouldn't monkey around with that

https://t.co/4nFURzHHkT",3699
"3700","RT @Calibremag: Calkins gets right back to it, finally addressing the matter of hunters losing their property. But he quickly moves from th…",3700
"3701","RT @DMB12445: Shingles definition from wiki and on the right - 
Pfizer own pdf adverse effects from the covid vaccine. Another name for Shi…",3701
"3702","https://t.co/gCTS56Ji8M

The sad news is, he probably wont' have trouble finding volunteers in spite of all the horrifying results of his monkey trials",3702
"3703","RT @savgmilli: who wants to tie me up tonight? RT to be considered 🤭💜 https://t.co/9jkDb10vtL",3703
"3704","RT @BeratStuff: https://t.co/z3MDTb3GBt",3704
"3705","[2022/12/02 02:39]
JAM / YELLOW MONKEY
#fmcocolo765

●Radikoタイムフリーで聴く↓
https://t.co/4zPXgF4xsK

●iTunesで試聴↓https://t.co/Fh44v4ScZc",3705
"3706","RT @annalisakiwi: i just wanna live in a nutshell and have a pet monkey 🤷🏼‍♀️ https://t.co/3SJJVYbnBv",3706
"3707","the amount of emotion placed on football that would drive someone to put monkey and gorilla emojis under a black person's post, and otherwise abuse them, it's a sickness.",3707
"3708","@DWUhlfelderLaw @HeatherThomasAF It looks like they’re going to let the monkey go and blame the monkey wrench. Matt Gaetz belongs in prison.",3708
"3709","Well it is comforting to know that Monkey Pox is now called MPox. This will help to find a cure for it I am sure.",3709
"3710","y’all playing monkey see, monkey do…I’m playing monkey get got! https://t.co/DFtJ79JJL6",3710
"3711","RT @LAIKAStudios: Is there a better time to visit @PDXJapaneseGdn than in the fall? In early November, #Kubo and #Coraline embarked on a da…",3711
"3712","@laradelrey999 en el mio solo nos dejan poner una playlist de musica estilo dance monkey te compadezco",3712
"3713","RT @SizweLo: The reason she's receiving a beating is because she called the lady in the pink pants a slave and a monkey woman. https://t.co…",3713
"3714","@AvonandsomerRob 19",3714
"3715","बंदरों का जंगल में आतंक #shortsfeed #monkey #monkeyvsdog #naturephotography #animallover https://t.co/AktDbVhzU1",3715
"3716","@SenTedCruz There is already a vaccine mandate to join the military, so what is the big deal to get one more? There might be two more if this monkey pox gets worse.",3716
"3717","RT @cb_doge: A Neuralink-trained monkey doing Telepathic Typing, using just his mind 🤯 @elonmusk https://t.co/PUkFA9qpUi",3717
"3718","RT @urLazyGothballs: Monkey king has taken over my life now IM OBSESSED WITH THIS SHOW
 #monkiekidFanart #mk #imk #digitalart #fanart #illu…",3718
"3719","@mccormick_ted The part where the dude says, ""monkey self-mutilation is really common in zoos too"" is... not the flex he thinks it is?",3719
"3720","@MilpoSclint MONKEY BOT!!!",3720
"3721","Monkey sniff, monkey sus oogabooga 🐒 https://t.co/PAvjz1YzfP",3721
"3722","@capnatom Cheering him on no matter what he does because he's a big robot monkey",3722
"3723","I am bigger stronger, and monkey brain like bigger stronger man/woman/them. https://t.co/eHH1Xmp0xh",3723
"3724","1963 books

I vote for Cat's Cradle, Kurt Vonnegut

also

Planet of the Apes, Pierre Boulle
https://t.co/WCeYFoXiLj

The Shoes of the Fisherman, Morris West
https://t.co/Cl6JIkyBSa

Danny Dunn, Time Traveler, Raymond Abrashkin &amp; Jay Williams

Sword at Sunset, Rosemary Sutcliff",3724
"3725","RT @Vadeeeng: Funny monkey haha #friendlockeviolet @SaltyDKArtRT https://t.co/JAG6dRybIO",3725
"3726","@onepiecedaiIys https://t.co/Pr6zAJ7y3g",3726
"3727","Hahaha omg. Due to offended snowflakes, the name ""monkey pox"" was changed to ""m pox"". LOL WTF. 🤦‍♂️",3727
"3728","uno q siempre me reacciona las historias fue a los conciertos de arctic monkey, bad bunny y harry styles amigo llévame q tanto 🥹",3728
"3729","RT @joracekuj0: Uwu https://t.co/ZKuVxUKUCt",3729
"3730","Playing Monkey Gone To Heaven by The Pixies",3730
"3731","RT @SamSpratt: Today marks one year from when I released a painting series titled: LUCI. 

Some thoughts on why I chose to create this, wha…",3731
"3732","Monkey Boxing 4JQEPID

https://t.co/I31EOYh5eE https://t.co/3SrkbgHwyX",3732
"3733","RT @firki07: Guys always look like a monkey, They should stop clicking pictures. only girls have beautiful faces and deserve clicking pictu…",3733
"3734","RT @chinikuniku: ｽｶﾗﾏｼｭ………………………………🥺 https://t.co/M2ecpNRlpu",3734
"3735","RT @AlecHitchman1: Sarah discovers the magic monkey tree?

#wato",3735
"3736","@BrandonLive @Popehat “Pretty much every single monkey that had had implants put in their head suffered from pretty debilitating health effects,” 

Have fun defending Musk bro. But you paid for twitter blue so your actions makes sense.",3736
"3737","@OverwatchCaval Bro I don’t understand why a single human being complained about loot boxes in overwatch. THEY’RE FREE. You dont have to pay for them, and if you spend a lot of monkey and dont get what you want thats your dumbasses own fault.",3737
"3738","RT @cb_doge: A Neuralink-trained monkey doing Telepathic Typing, using just his mind 🤯 @elonmusk https://t.co/PUkFA9qpUi",3738
"3739","@Phage_84 @MarcoZapatista @tallsprucetree @ellocust @business @ucdavis yes, people famously hate animals most of the time and never defend them. This is a first, because it is Musk drilling the holes in monkey heads. Anyone else we’d all be like “Drill baby drill”

You’re sticking up for some seriously barbaric shit after doing ZERO due diligence.",3739
"3740","RT @octokuro_model: Power and Makima will give you first-class treatment 🏥

https://t.co/0uh2toHAEx

@octokuro_model and @leah_larsh https:…",3740
"3741","“ Enough is Enough, Monkey ...”

He sends a shockwave towards Goku Black, if it hit, it would send him flying back. As Cooler released a powerful golden aura around him, entering one of his more, Powerful Forms…

  📍𝐆𝐨𝐥𝐝𝐞𝐧 𝐂𝐨𝐨𝐥𝐞𝐫: 𝐅𝐢𝐟𝐭𝐡 𝐅𝐨𝐫𝐦 https://t.co/worKsp4Yz0 https://t.co/56kIJc7dxU",3741
"3742","RT @BuRgYzQ5kcaxRrc: งานเย็ดน้อง Ploy 01 https://t.co/PR0vcTi6KP",3742
"3743","Monkey D Luffy, tsais le mec qu'à rien compris https://t.co/OM8yhN8YKk",3743
"3744","RT @Ranting_Trans: Honestly, after the 10th monkey, the monkey supplier really should have stopped supplying the monkey-killing man with mo…",3744
"3745","@Monkey_Gun762 @withrepost Não vão mais levar dinheiro do povo brasileiro não..seus 🤬🤬🤬",3745
"3746","@onepiecescreens https://t.co/Pr6zAJ7y3g",3746
"3747","BIG MONKEY",3747
"3748","RT @ringadindons: MONKEY・D・LUFFY https://t.co/Z0GJYBSgAv",3748
"3749","@mobgamesstudios huggio-kun runs like a monkey",3749
"3750","@WisemanC45 Doesn’t matter what we learn,  the left will adapt… or die, and that is not an option for them… all we can do is expose them to the masses… all day every day",3750
"3751","RT @LAIKAStudios: Is there a better time to visit @PDXJapaneseGdn than in the fall? In early November, #Kubo and #Coraline embarked on a da…",3751
"3752","apparently my work vibe is 'cool English teacher'. as this is a step-up from 'email monkey covered in salt n vinegar crisp crumbs' I will take it.",3752
"3753","RT @kabosudachin: 【Skeb】デスクトップ用壁紙で描かせていただいたサッカー少年くん⚽ https://t.co/qgMeC2paVC",3753
"3754","@OnePieceAnime https://t.co/Pr6zAJ7y3g",3754
"3755","@Drunks_monkey அவுனு 😭",3755
"3756","@LibertarianHope @adnaaanhussain @FootieIndexAl @Broken__Monkey @WhatWeWitnessed holy shit",3756
"3757","RT @NBCNews: A Starbucks employee has been suspended after labeling a Black woman’s cup ""Monkey."" https://t.co/5zHPwzGeaJ",3757
"3758","RT @treasure_cara: Coffee/Tea Cup Cozy, Coffee Sleeve, Red, Ivory and Gray, Wool Sock, Sock Monkey, Work Sock, Handmade, Crochet, Mug Warme…",3758
"3759","RT @mcumagik: gwendoline christie is so iconic #wednesdaynetflix https://t.co/UtWkz4tr4p",3759
"3760","RT @baby_tifannyrrr: Quien se anime a cogerme? https://t.co/JleMHV0jiD",3760
"3761","RT @lromao_ptbr: A chipped monkey controls a computer with the power of thought. 

She typed “can I have some treats please?” 🙈😃 on the key…",3761
"3762","@StopTweetingMia Glad they've ironed all the wrinkles out of those monkey brains",3762
"3763","@mewmew_komachi そんな１リスナーの一か八かの企画(本気では考えたけど、初めてのことだから保証がない)を信じてくれて、採用してくれる度量も、みゆゆの器の大きさだよ😊

そうやってみんなで創るのがみゆ枠の伝統なんだよね？

きっと同じみんな同じ温かさを感じながら枠を去ったと思うな😊少なくともオレはそう🥰",3763
"3764","@Monkey_Gun762 @withrepost Vem não, e se vier já sabe o que espera, bando de USURPADORES.🤬🤬🤬🤬",3764
"3765","@JackPosobiec Let’s worry about our own people first here in the US!! What happens in other countries? It’s not my monkey not my circus.",3765
"3766","@AnigboguNedu @itzbasito Enter pitch 😂 even monkey post you no fit score, rest.",3766
"3767","""Berbohong itukan tidak baik"" - (Monkey D Luffy)",3767
"3768","RT @SizweLo: The reason she's receiving a beating is because she called the lady in the pink pants a slave and a monkey woman. https://t.co…",3768
"3769","@SBF_FTX FUCK MONKEY",3769
"3770","@danthepsycho2 @laurenboebert You're little more then a propaganda monkey dancing for his political masters.",3770
"3771","@backtolife_2023 They don't mention that every monkey that he experimented on died do they?",3771
"3772","RT @firki07: Guys always look like a monkey, They should stop clicking pictures. only girls have beautiful faces and deserve clicking pictu…",3772
"3773","PETA alleges that coconut milk used by HelloFresh exploited monkey labor. https://t.co/qWLLU3H5Mm",3773
"3774","RT @DudePerro: ❤️💔🥺🥺 https://t.co/DFYRQPBWrH",3774
"3775","@Ado_oshi_monkey えこんなのあるの？",3775
"3776","RT @LAIKAStudios: Is there a better time to visit @PDXJapaneseGdn than in the fall? In early November, #Kubo and #Coraline embarked on a da…",3776
